ID,Area,City,Restaurant,Cuisine,Price,Avg ratings,Total ratings,Address,Delivery time
21966,Somajiguda,Hyderabad,Verandah-The Park Hyderabad,Desserts,550,4,50,Raj Bhavan Road,58
22743,Banjara Hills,Hyderabad,Dunkin Donuts,Desserts,250,4.3,500,Road No.1,52
22743,Banjara Hills,Hyderabad,Dunkin Donuts,Bakery,250,4.3,500,Road No.1,52
22743,Banjara Hills,Hyderabad,Dunkin Donuts,Beverages,250,4.3,500,Road No.1,52
22743,Banjara Hills,Hyderabad,Dunkin Donuts,Fast Food,250,4.3,500,Road No.1,52
22743,Banjara Hills,Hyderabad,Dunkin Donuts,Combo,250,4.3,500,Road No.1,52
22964,Banjara Hills,Hyderabad,Haiku,Japanese,1500,4.4,100,Road No 12,75
22964,Banjara Hills,Hyderabad,Haiku,Asian,1500,4.4,100,Road No 12,75
22964,Banjara Hills,Hyderabad,Haiku,Thai,1500,4.4,100,Road No 12,75
22990,Nampally,Hyderabad,Al-Tazaj Fried Chicken,Italian,200,4,20,Mallepally,51
22990,Nampally,Hyderabad,Al-Tazaj Fried Chicken,Beverages,200,4,20,Mallepally,51
22990,Nampally,Hyderabad,Al-Tazaj Fried Chicken,Fast Food,200,4,20,Mallepally,51
23607,Banjara Hills,Hyderabad,Flying Spaghetti Monster,Italian,1500,4.3,100,Green Valley,76
23607,Banjara Hills,Hyderabad,Flying Spaghetti Monster,Pizzas,1500,4.3,100,Green Valley,76
23707,Himayatnagar,Hyderabad,Mcdonald'S,American,400,4.2,1000,Himayat Nagar,33
23707,Himayatnagar,Hyderabad,Mcdonald'S,Fast Food,400,4.2,1000,Himayat Nagar,33
25232,Jyothi Nagar,Hyderabad,Sindhura East Court,North Indian,300,3.7,20,Raghavendra Nagar,65
25232,Jyothi Nagar,Hyderabad,Sindhura East Court,Chinese,300,3.7,20,Raghavendra Nagar,65
25232,Jyothi Nagar,Hyderabad,Sindhura East Court,South Indian,300,3.7,20,Raghavendra Nagar,65
25232,Jyothi Nagar,Hyderabad,Sindhura East Court,Tandoor,300,3.7,20,Raghavendra Nagar,65
25251,Punjagutta,Hyderabad,Meridian Restaurant,Biryani,400,4.1,5000,Panjagutta Main Road,53
25251,Punjagutta,Hyderabad,Meridian Restaurant,Chinese,400,4.1,5000,Panjagutta Main Road,53
25251,Punjagutta,Hyderabad,Meridian Restaurant,North Indian,400,4.1,5000,Panjagutta Main Road,53
25251,Punjagutta,Hyderabad,Meridian Restaurant,Kebabs,400,4.1,5000,Panjagutta Main Road,53
25643,Khairtabad,Hyderabad,Barista,Beverages,350,2.9,80,Prasad I Max,58
25643,Khairtabad,Hyderabad,Barista,Snacks,350,2.9,80,Prasad I Max,58
25799,Tarnaka,Hyderabad,Ayaan'S Bbq & Mataam Mandi,Arabian,400,4.1,20,Tarnaka Main Road,67
25799,Tarnaka,Hyderabad,Ayaan'S Bbq & Mataam Mandi,Biryani,400,4.1,20,Tarnaka Main Road,67
25799,Tarnaka,Hyderabad,Ayaan'S Bbq & Mataam Mandi,Mughlai,400,4.1,20,Tarnaka Main Road,67
26301,Mehdipatnam,Hyderabad,Italian Pizzeria Creamato,Italian,400,4.2,50,Gudi Malkapur Road,56
26301,Mehdipatnam,Hyderabad,Italian Pizzeria Creamato,Desserts,400,4.2,50,Gudi Malkapur Road,56
26301,Mehdipatnam,Hyderabad,Italian Pizzeria Creamato,American,400,4.2,50,Gudi Malkapur Road,56
27077,Toli Chowki,Hyderabad,Mr. Faddy,American,300,4.2,1000,Janaki Nagar Colony,65
27081,Banjara Hills,Hyderabad,Aromas Of Asia,Pan-Asian,1000,4.1,50,Road No 1,62
27081,Banjara Hills,Hyderabad,Aromas Of Asia,Chinese,1000,4.1,50,Road No 1,62
27665,New Nallakunta,Hyderabad,Pista House,Bakery,200,4.3,1000,Chikkadapalli Road,30
27665,New Nallakunta,Hyderabad,Pista House,Pizzas,200,4.3,1000,Chikkadapalli Road,30
27665,New Nallakunta,Hyderabad,Pista House,Snacks,200,4.3,1000,Chikkadapalli Road,30
27665,New Nallakunta,Hyderabad,Pista House,Desserts,200,4.3,1000,Chikkadapalli Road,30
27690,Himayath Nagar,Hyderabad,Lazeez Khaana,Chinese,350,2.9,80,Railway Quarters,37
27690,Himayath Nagar,Hyderabad,Lazeez Khaana,Biryani,350,2.9,80,Railway Quarters,37
27690,Himayath Nagar,Hyderabad,Lazeez Khaana,Mughlai,350,2.9,80,Railway Quarters,37
27690,Himayath Nagar,Hyderabad,Lazeez Khaana,North Indian,350,2.9,80,Railway Quarters,37
27690,Himayath Nagar,Hyderabad,Lazeez Khaana,Haleem,350,2.9,80,Railway Quarters,37
27739,Redhills,Hyderabad,Cafe Niloufer Classic,Bakery,150,4.5,1000,Lakdikapul,35
28067,Banjara Hills,Hyderabad,Sahib Sindh Sultan,North Indian,1000,4.2,50,City Center Mall,66
28067,Banjara Hills,Hyderabad,Sahib Sindh Sultan,Biryani,1000,4.2,50,City Center Mall,66
28541,Banjara Hills,Hyderabad,Ofen,European,300,4.3,100,Banjara Hills,59
28541,Banjara Hills,Hyderabad,Ofen,Italian,300,4.3,100,Banjara Hills,59
28541,Banjara Hills,Hyderabad,Ofen,Continental,300,4.3,100,Banjara Hills,59
28541,Banjara Hills,Hyderabad,Ofen,Desserts,300,4.3,100,Banjara Hills,59
28768,Kachiguda,Hyderabad,Domino'S Pizza,Pizzas,400,4.4,100,Kachiguda Main Road,30
30941,Adikmet,Hyderabad,Urban Munchies (Us Pizza),Fast Food,300,3.2,20,"Srt Colony,Adikmet",49
30941,Adikmet,Hyderabad,Urban Munchies (Us Pizza),Pizzas,300,3.2,20,"Srt Colony,Adikmet",49
30941,Adikmet,Hyderabad,Urban Munchies (Us Pizza),Beverages,300,3.2,20,"Srt Colony,Adikmet",49
30941,Adikmet,Hyderabad,Urban Munchies (Us Pizza),Desserts,300,3.2,20,"Srt Colony,Adikmet",49
30962,Zamistanpur,Hyderabad,Crispy Hub,American,250,3.8,100,Musheerabad Mch Colony,41
30962,Zamistanpur,Hyderabad,Crispy Hub,Pizzas,250,3.8,100,Musheerabad Mch Colony,41
30962,Zamistanpur,Hyderabad,Crispy Hub,Continental,250,3.8,100,Musheerabad Mch Colony,41
31970,Himayatnagar,Hyderabad,Mandilicious,Arabian,450,3.9,100,Himayath Nagar,32
31970,Himayatnagar,Hyderabad,Mandilicious,Indian,450,3.9,100,Himayath Nagar,32
31970,Himayatnagar,Hyderabad,Mandilicious,Chinese,450,3.9,100,Himayath Nagar,32
32003,Himayatnagar,Hyderabad,Rice Bowl,North Indian,200,4,1000,Urdu Galli,28
32003,Himayatnagar,Hyderabad,Rice Bowl,South Indian,200,4,1000,Urdu Galli,28
32129,Himayatnagar,Hyderabad,Burger King,American,350,4.2,1000,Mpm Millennium Mall,35
32129,Himayatnagar,Hyderabad,Burger King,Fast Food,350,4.2,1000,Mpm Millennium Mall,35
32566,Khairtabad,Hyderabad,Salt & Pepper-The Central Court Hotel,North Indian,250,2.9,80,Lakdikapul Main Road,44
32566,Khairtabad,Hyderabad,Salt & Pepper-The Central Court Hotel,Chinese,250,2.9,80,Lakdikapul Main Road,44
32566,Khairtabad,Hyderabad,Salt & Pepper-The Central Court Hotel,Continental,250,2.9,80,Lakdikapul Main Road,44
32566,Khairtabad,Hyderabad,Salt & Pepper-The Central Court Hotel,Seafood,250,2.9,80,Lakdikapul Main Road,44
32713,Adikmet,Hyderabad,Rammy Fast Food,Fast Food,200,4,100,Adikmet Main Road,35
32734,Bn Reddy Nagar,Hyderabad,N Village,North Indian,700,4,500,Sn Reddy Nagar,60
32734,Bn Reddy Nagar,Hyderabad,N Village,Chinese,700,4,500,Sn Reddy Nagar,60
32734,Bn Reddy Nagar,Hyderabad,N Village,South Indian,700,4,500,Sn Reddy Nagar,60
32734,Bn Reddy Nagar,Hyderabad,N Village,Biryani,700,4,500,Sn Reddy Nagar,60
32907,Banjara Hills,Hyderabad,Fitmeals,Continental,500,4.2,100,Devera Konda Green Valley,67
32907,Banjara Hills,Hyderabad,Fitmeals,Lebanese,500,4.2,100,Devera Konda Green Valley,67
33127,Kavadiguda,Hyderabad,Star Hotel,Hyderabadi,300,3.4,1000,Kavadiguda,41
33127,Kavadiguda,Hyderabad,Star Hotel,Mughlai,300,3.4,1000,Kavadiguda,41
33127,Kavadiguda,Hyderabad,Star Hotel,Biryani,300,3.4,1000,Kavadiguda,41
33237,Somajiguda,Hyderabad,Kathmandu Momo,Fast Food,150,4.4,100,Raj Bhavan Road,59
34028,Ameerpet,Hyderabad,Vellanki Foods,Sweets,200,4.4,1000,Ameerpet 'X' Road,61
34028,Ameerpet,Hyderabad,Vellanki Foods,Desserts,200,4.4,1000,Ameerpet 'X' Road,61
34147,Narayanguda,Hyderabad,K&C Bakers &Confectioners,Bakery,200,4,100,Venkata Swamy Nagar,30
34634,Toli Chowki,Hyderabad,Shah Ghouse Cafe & Restaurant,Biryani,350,4,10000,Tolichowki,63
34634,Toli Chowki,Hyderabad,Shah Ghouse Cafe & Restaurant,North Indian,350,4,10000,Tolichowki,63
34634,Toli Chowki,Hyderabad,Shah Ghouse Cafe & Restaurant,Chinese,350,4,10000,Tolichowki,63
34634,Toli Chowki,Hyderabad,Shah Ghouse Cafe & Restaurant,Mughlai,350,4,10000,Tolichowki,63
34634,Toli Chowki,Hyderabad,Shah Ghouse Cafe & Restaurant,Tandoor,350,4,10000,Tolichowki,63
35008,Basheer Bagh,Hyderabad,Alex'S Kitchen,Chinese,350,4.2,500,Liberty Road,39
36589,Amberpet,Hyderabad,Habeeb'S Fast Food,Fast Food,300,4.1,500,Near Polytechnic Bus Stop,38
36589,Amberpet,Hyderabad,Habeeb'S Fast Food,Chinese,300,4.1,500,Near Polytechnic Bus Stop,38
36589,Amberpet,Hyderabad,Habeeb'S Fast Food,Mughlai,300,4.1,500,Near Polytechnic Bus Stop,38
38678,Banjara Hills,Hyderabad,Royal Tiffin Centre,Indian,150,4,1000,Road No -3,66
38691,Mehdipatnam,Hyderabad,Mohammedia Shawarma,Arabian,300,3.8,500,P & T Colony,57
38691,Mehdipatnam,Hyderabad,Mohammedia Shawarma,Street Food,300,3.8,500,P & T Colony,57
39302,Old Malakpet,Hyderabad,Al Madina Mandi House,Biryani,400,3.9,100,Malakpet Gunj,34
39302,Old Malakpet,Hyderabad,Al Madina Mandi House,Arabian,400,3.9,100,Malakpet Gunj,34
39302,Old Malakpet,Hyderabad,Al Madina Mandi House,Fast Food,400,3.9,100,Malakpet Gunj,34
39323,Malakpet,Hyderabad,De' Cafe Studio,Continental,300,3.4,20,Nalgonda X Road,39
39323,Malakpet,Hyderabad,De' Cafe Studio,American,300,3.4,20,Nalgonda X Road,39
39323,Malakpet,Hyderabad,De' Cafe Studio,Italian,300,3.4,20,Nalgonda X Road,39
39325,Malakpet,Hyderabad,The Royal Palace,Chinese,300,3.9,100,Chaderghat,36
39325,Malakpet,Hyderabad,The Royal Palace,Mughlai,300,3.9,100,Chaderghat,36
39325,Malakpet,Hyderabad,The Royal Palace,Tandoor,300,3.9,100,Chaderghat,36
39325,Malakpet,Hyderabad,The Royal Palace,Biryani,300,3.9,100,Chaderghat,36
39578,Kothapet,Hyderabad,Hotel Nakshatra Grand,North Indian,350,3.8,100,Rajadhani Theatre Rd,52
39578,Kothapet,Hyderabad,Hotel Nakshatra Grand,Chinese,350,3.8,100,Rajadhani Theatre Rd,52
39578,Kothapet,Hyderabad,Hotel Nakshatra Grand,Biryani,350,3.8,100,Rajadhani Theatre Rd,52
39578,Kothapet,Hyderabad,Hotel Nakshatra Grand,South Indian,350,3.8,100,Rajadhani Theatre Rd,52
39579,Banjara Hills,Hyderabad,Silver Salt,Hyderabadi,1000,3.9,50,Road No 1,66
39579,Banjara Hills,Hyderabad,Silver Salt,Biryani,1000,3.9,50,Road No 1,66
39579,Banjara Hills,Hyderabad,Silver Salt,North Indian,1000,3.9,50,Road No 1,66
40466,Ameerpet,Hyderabad,Hari Dosa,Indian,200,3.8,1000,Satyam Theatre Rd,66
40466,Ameerpet,Hyderabad,Hari Dosa,South Indian,200,3.8,1000,Satyam Theatre Rd,66
40466,Ameerpet,Hyderabad,Hari Dosa,Chinese,200,3.8,1000,Satyam Theatre Rd,66
43652,Kothapet,Hyderabad,Suruchi Biryani House,North Indian,300,3.4,50,Sowbhagya Nagar,67
43652,Kothapet,Hyderabad,Suruchi Biryani House,Chinese,300,3.4,50,Sowbhagya Nagar,67
43652,Kothapet,Hyderabad,Suruchi Biryani House,Biryani,300,3.4,50,Sowbhagya Nagar,67
43652,Kothapet,Hyderabad,Suruchi Biryani House,Hyderabadi,300,3.4,50,Sowbhagya Nagar,67
43794,Sri Hanuman Nagar Colony,Hyderabad,Hotel Shubham Palace - Dhanturi Hospitality,Biryani,300,3.9,1000,Sri Hanuman Nagar Colony,65
43794,Sri Hanuman Nagar Colony,Hyderabad,Hotel Shubham Palace - Dhanturi Hospitality,Chinese,300,3.9,1000,Sri Hanuman Nagar Colony,65
43794,Sri Hanuman Nagar Colony,Hyderabad,Hotel Shubham Palace - Dhanturi Hospitality,South Indian,300,3.9,1000,Sri Hanuman Nagar Colony,65
43794,Sri Hanuman Nagar Colony,Hyderabad,Hotel Shubham Palace - Dhanturi Hospitality,North Indian,300,3.9,1000,Sri Hanuman Nagar Colony,65
43794,Sri Hanuman Nagar Colony,Hyderabad,Hotel Shubham Palace - Dhanturi Hospitality,Tandoor,300,3.9,1000,Sri Hanuman Nagar Colony,65
43958,Chanchalguda,Hyderabad,Hotel Sohail Waves,Arabian,500,4.1,1000,Officers Colony,27
43958,Chanchalguda,Hyderabad,Hotel Sohail Waves,Tandoor,500,4.1,1000,Officers Colony,27
43958,Chanchalguda,Hyderabad,Hotel Sohail Waves,Mughlai,500,4.1,1000,Officers Colony,27
43958,Chanchalguda,Hyderabad,Hotel Sohail Waves,Biryani,500,4.1,1000,Officers Colony,27
43958,Chanchalguda,Hyderabad,Hotel Sohail Waves,North Indian,500,4.1,1000,Officers Colony,27
46872,Malakpet,Hyderabad,Paradise Biryani,Biryani,400,3.8,100,Tsrtc Mahatma Gandhi Bus Station,36
46872,Malakpet,Hyderabad,Paradise Biryani,North Indian,400,3.8,100,Tsrtc Mahatma Gandhi Bus Station,36
46872,Malakpet,Hyderabad,Paradise Biryani,Chinese,400,3.8,100,Tsrtc Mahatma Gandhi Bus Station,36
47009,Toli Chowki,Hyderabad,Kabul Darbar,Afghani,850,4.3,100,Balreddy Nagar,57
47009,Toli Chowki,Hyderabad,Kabul Darbar,Arabian,850,4.3,100,Balreddy Nagar,57
47009,Toli Chowki,Hyderabad,Kabul Darbar,Indian,850,4.3,100,Balreddy Nagar,57
47009,Toli Chowki,Hyderabad,Kabul Darbar,Tandoor,850,4.3,100,Balreddy Nagar,57
48948,Nagole,Hyderabad,The Chocolate Room,Desserts,500,3.7,50,Arunodaya Nagar Colony,76
49739,Banjara Hills,Hyderabad,Waffle House,Cafe,400,3.9,20,Raod No 12,55
49739,Banjara Hills,Hyderabad,Waffle House,Desserts,400,3.9,20,Raod No 12,55
49739,Banjara Hills,Hyderabad,Waffle House,Beverages,400,3.9,20,Raod No 12,55
50057,Santosh Nagar,Hyderabad,Khismat Restaurant,Chinese,250,3.6,100,Maruthi Nagar,50
50057,Santosh Nagar,Hyderabad,Khismat Restaurant,Indian,250,3.6,100,Maruthi Nagar,50
50057,Santosh Nagar,Hyderabad,Khismat Restaurant,Mughlai,250,3.6,100,Maruthi Nagar,50
50091,Saidabad,Hyderabad,Tipsy Topsy,Chinese,250,3.7,500,Saroor Nagar,39
50091,Saidabad,Hyderabad,Tipsy Topsy,Italian,250,3.7,500,Saroor Nagar,39
50091,Saidabad,Hyderabad,Tipsy Topsy,Desserts,250,3.7,500,Saroor Nagar,39
50091,Saidabad,Hyderabad,Tipsy Topsy,Bakery,250,3.7,500,Saroor Nagar,39
50091,Saidabad,Hyderabad,Tipsy Topsy,Fast Food,250,3.7,500,Saroor Nagar,39
50266,Dilsukhnagar,Hyderabad,Mr.Pulao,Andhra,200,3.6,500,Krishna Nagar,41
50266,Dilsukhnagar,Hyderabad,Mr.Pulao,South Indian,200,3.6,500,Krishna Nagar,41
50266,Dilsukhnagar,Hyderabad,Mr.Pulao,Biryani,200,3.6,500,Krishna Nagar,41
52204,Bn Reddy Nagar,Hyderabad,Amaravathi Restaurant,North Indian,400,4,50,Champapet Rd,63
52204,Bn Reddy Nagar,Hyderabad,Amaravathi Restaurant,Chinese,400,4,50,Champapet Rd,63
52419,Himayatnagar,Hyderabad,Roll Zone,Snacks,150,4.1,50,Urdu Hall Lane,31
52419,Himayatnagar,Hyderabad,Roll Zone,Fast Food,150,4.1,50,Urdu Hall Lane,31
53007,Mehdipatnam,Hyderabad,Prince Restaurant,Biryani,200,3.9,1000,Masjid Road,52
53007,Mehdipatnam,Hyderabad,Prince Restaurant,North Indian,200,3.9,1000,Masjid Road,52
53007,Mehdipatnam,Hyderabad,Prince Restaurant,Tandoor,200,3.9,1000,Masjid Road,52
53007,Mehdipatnam,Hyderabad,Prince Restaurant,Hyderabadi,200,3.9,1000,Masjid Road,52
53007,Mehdipatnam,Hyderabad,Prince Restaurant,Kebabs,200,3.9,1000,Masjid Road,52
53007,Mehdipatnam,Hyderabad,Prince Restaurant,Chinese,200,3.9,1000,Masjid Road,52
53009,Humayun Nagar,Hyderabad,Prince Hotel,Biryani,200,4,1000,Masjid Road,51
53009,Humayun Nagar,Hyderabad,Prince Hotel,North Indian,200,4,1000,Masjid Road,51
53009,Humayun Nagar,Hyderabad,Prince Hotel,Tandoor,200,4,1000,Masjid Road,51
53261,Toli Chowki,Hyderabad,4 Seasons,Mediterranean,800,4.1,500,Opposite Rta Office,65
53261,Toli Chowki,Hyderabad,4 Seasons,Lebanese,800,4.1,500,Opposite Rta Office,65
53261,Toli Chowki,Hyderabad,4 Seasons,Mughlai,800,4.1,500,Opposite Rta Office,65
53261,Toli Chowki,Hyderabad,4 Seasons,North Indian,800,4.1,500,Opposite Rta Office,65
53261,Toli Chowki,Hyderabad,4 Seasons,Chinese,800,4.1,500,Opposite Rta Office,65
53261,Toli Chowki,Hyderabad,4 Seasons,Salads,800,4.1,500,Opposite Rta Office,65
54605,New Nallakunta,Hyderabad,Lucky'S Biryani House,Biryani,400,4,100,Tilak Nagare X Road,38
54605,New Nallakunta,Hyderabad,Lucky'S Biryani House,Chinese,400,4,100,Tilak Nagare X Road,38
55195,Tarnaka,Hyderabad,Nrs Hotel Sanman,South Indian,150,4.1,1000,Tarnaka Cross Road,57
55195,Tarnaka,Hyderabad,Nrs Hotel Sanman,North Indian,150,4.1,1000,Tarnaka Cross Road,57
55702,New Mallepally,Hyderabad,Al Arabian Shawarma,Arabian,150,4.2,50,Nampally Station Road,35
55875,Lakdikapul,Hyderabad,Hotel Azizia,North Indian,300,3.9,50,Nampally,31
55875,Lakdikapul,Hyderabad,Hotel Azizia,Biryani,300,3.9,50,Nampally,31
55875,Lakdikapul,Hyderabad,Hotel Azizia,Chinese,300,3.9,50,Nampally,31
56268,Punjagutta,Hyderabad,The Belgian Waffle Co.,Desserts,200,4.5,100,Next Galleria Mall,66
56268,Punjagutta,Hyderabad,The Belgian Waffle Co.,Beverages,200,4.5,100,Next Galleria Mall,66
57903,New Malakpet,Hyderabad,Capital Multi Cuisine Restaurant,Haleem,500,3.8,5000,Mumbai Hwy,33
57903,New Malakpet,Hyderabad,Capital Multi Cuisine Restaurant,Arabian,500,3.8,5000,Mumbai Hwy,33
57903,New Malakpet,Hyderabad,Capital Multi Cuisine Restaurant,Biryani,500,3.8,5000,Mumbai Hwy,33
57903,New Malakpet,Hyderabad,Capital Multi Cuisine Restaurant,Tandoor,500,3.8,5000,Mumbai Hwy,33
57903,New Malakpet,Hyderabad,Capital Multi Cuisine Restaurant,Chinese,500,3.8,5000,Mumbai Hwy,33
57903,New Malakpet,Hyderabad,Capital Multi Cuisine Restaurant,Indian,500,3.8,5000,Mumbai Hwy,33
57903,New Malakpet,Hyderabad,Capital Multi Cuisine Restaurant,Desserts,500,3.8,5000,Mumbai Hwy,33
57903,New Malakpet,Hyderabad,Capital Multi Cuisine Restaurant,Kebabs,500,3.8,5000,Mumbai Hwy,33
57903,New Malakpet,Hyderabad,Capital Multi Cuisine Restaurant,Mughlai,500,3.8,5000,Mumbai Hwy,33
58070,Film Nagar,Hyderabad,Sofrehh Persian Bistro,Fast Food,400,4.1,50,Road Number 36,77
58070,Film Nagar,Hyderabad,Sofrehh Persian Bistro,Middle Eastern,400,4.1,50,Road Number 36,77
58070,Film Nagar,Hyderabad,Sofrehh Persian Bistro,Cafe,400,4.1,50,Road Number 36,77
58289,Punjagutta,Hyderabad,Baguette Salads,Healthy Food,200,3.8,100,Rd No:3,64
58289,Punjagutta,Hyderabad,Baguette Salads,North Indian,200,3.8,100,Rd No:3,64
58289,Punjagutta,Hyderabad,Baguette Salads,Beverages,200,3.8,100,Rd No:3,64
60071,Old Malakpet,Hyderabad,Karachi Bakery,Bakery,400,4.2,100,Saleem Nagar,38
60071,Old Malakpet,Hyderabad,Karachi Bakery,Pizzas,400,4.2,100,Saleem Nagar,38
60071,Old Malakpet,Hyderabad,Karachi Bakery,Fast Food,400,4.2,100,Saleem Nagar,38
60071,Old Malakpet,Hyderabad,Karachi Bakery,Chinese,400,4.2,100,Saleem Nagar,38
60071,Old Malakpet,Hyderabad,Karachi Bakery,Italian,400,4.2,100,Saleem Nagar,38
60071,Old Malakpet,Hyderabad,Karachi Bakery,American,400,4.2,100,Saleem Nagar,38
60071,Old Malakpet,Hyderabad,Karachi Bakery,Sweets,400,4.2,100,Saleem Nagar,38
60071,Old Malakpet,Hyderabad,Karachi Bakery,Desserts,400,4.2,100,Saleem Nagar,38
60071,Old Malakpet,Hyderabad,Karachi Bakery,Beverages,400,4.2,100,Saleem Nagar,38
60214,New Malakpet,Hyderabad,Tower Bavarchi Multi Cuisine Restaurant,North Indian,300,3.2,100,Dilsukhnagar Main Rd,35
60214,New Malakpet,Hyderabad,Tower Bavarchi Multi Cuisine Restaurant,Chinese,300,3.2,100,Dilsukhnagar Main Rd,35
60214,New Malakpet,Hyderabad,Tower Bavarchi Multi Cuisine Restaurant,Biryani,300,3.2,100,Dilsukhnagar Main Rd,35
61315,Banjara Hills,Hyderabad,Chai Point,Bakery,150,4.2,500,Gvk Mall,57
61315,Banjara Hills,Hyderabad,Chai Point,Combo,150,4.2,500,Gvk Mall,57
61315,Banjara Hills,Hyderabad,Chai Point,Beverages,150,4.2,500,Gvk Mall,57
61315,Banjara Hills,Hyderabad,Chai Point,Maharashtrian,150,4.2,500,Gvk Mall,57
61315,Banjara Hills,Hyderabad,Chai Point,Snacks,150,4.2,500,Gvk Mall,57
61315,Banjara Hills,Hyderabad,Chai Point,Street Food,150,4.2,500,Gvk Mall,57
61315,Banjara Hills,Hyderabad,Chai Point,South Indian,150,4.2,500,Gvk Mall,57
61315,Banjara Hills,Hyderabad,Chai Point,Punjabi,150,4.2,500,Gvk Mall,57
61315,Banjara Hills,Hyderabad,Chai Point,Fast Food,150,4.2,500,Gvk Mall,57
61931,Lakdikapul,Hyderabad,Al Yousufain Fast Food,Indian,300,4.1,50,Nampally,30
61931,Lakdikapul,Hyderabad,Al Yousufain Fast Food,Fast Food,300,4.1,50,Nampally,30
62456,Amberpet,Hyderabad,Bakers 'Q',Bakery,300,4,100,Shivam Road,44
62509,Banjara Hills,Hyderabad,Ohri'S Cake Nation,Desserts,600,4.1,100,Road No.12,52
62509,Banjara Hills,Hyderabad,Ohri'S Cake Nation,Bakery,600,4.1,100,Road No.12,52
63891,Amberpet,Hyderabad,Down Town House,Ice Cream,250,2.6,20,Amderpet,46
63891,Amberpet,Hyderabad,Down Town House,Beverages,250,2.6,20,Amderpet,46
63891,Amberpet,Hyderabad,Down Town House,Fast Food,250,2.6,20,Amderpet,46
64595,Narayanguda,Hyderabad,The Bhimavaram Boys,South Indian,300,3.7,500,Old Mla Quaaters Rd,33
64972,Banjara Hills,Hyderabad,24/7 Gallery Cafe - Hyatt Place Hyderabad,Italian,1500,2.9,80,Hyatt Place Road No 1 Banjara Hills,66
64972,Banjara Hills,Hyderabad,24/7 Gallery Cafe - Hyatt Place Hyderabad,Indian,1500,2.9,80,Hyatt Place Road No 1 Banjara Hills,66
64972,Banjara Hills,Hyderabad,24/7 Gallery Cafe - Hyatt Place Hyderabad,Continental,1500,2.9,80,Hyatt Place Road No 1 Banjara Hills,66
65483,Himayath Nagar,Hyderabad,Istah - Shawarma And Biryani,Arabian,250,4.4,1000,Himayath Nagar,27
65483,Himayath Nagar,Hyderabad,Istah - Shawarma And Biryani,Lebanese,250,4.4,1000,Himayath Nagar,27
65483,Himayath Nagar,Hyderabad,Istah - Shawarma And Biryani,Mediterranean,250,4.4,1000,Himayath Nagar,27
65483,Himayath Nagar,Hyderabad,Istah - Shawarma And Biryani,Biryani,250,4.4,1000,Himayath Nagar,27
65921,Film Nagar,Hyderabad,Wokstars,Asian,400,4.2,100,Near Apollo Hospital Road 92,77
65921,Film Nagar,Hyderabad,Wokstars,Chinese,400,4.2,100,Near Apollo Hospital Road 92,77
66666,Lakdikapul,Hyderabad,Stop N Go,Fast Food,200,4.3,100,P & T Officers Colony,48
66666,Lakdikapul,Hyderabad,Stop N Go,Bakery,200,4.3,100,P & T Officers Colony,48
66936,Banjara Hills,Hyderabad,Cafe Graffiti Pizzeria,Fast Food,450,3.9,50,Rd Number 12,61
66936,Banjara Hills,Hyderabad,Cafe Graffiti Pizzeria,Italian,450,3.9,50,Rd Number 12,61
66936,Banjara Hills,Hyderabad,Cafe Graffiti Pizzeria,Beverages,450,3.9,50,Rd Number 12,61
67296,Toli Chowki,Hyderabad,Shalimar Sweets,Sweets,300,4.1,100,Galaxy Theatre Road,67
70016,Amberpet,Hyderabad,Sampradaya Foods,Sweets,450,4.5,100,Bagh Amberpet,40
70016,Amberpet,Hyderabad,Sampradaya Foods,Desserts,450,4.5,100,Bagh Amberpet,40
70054,Bowenpally,Hyderabad,Sweet Heart Family Restaurant,North Indian,300,3.7,1000,Begumpet,74
70054,Bowenpally,Hyderabad,Sweet Heart Family Restaurant,Chinese,300,3.7,1000,Begumpet,74
70054,Bowenpally,Hyderabad,Sweet Heart Family Restaurant,Biryani,300,3.7,1000,Begumpet,74
70577,Khairtabad,Hyderabad,The Just Biryani,Chinese,200,4.3,20,Road 12,54
70577,Khairtabad,Hyderabad,The Just Biryani,South Indian,200,4.3,20,Road 12,54
70577,Khairtabad,Hyderabad,The Just Biryani,North Indian,200,4.3,20,Road 12,54
70894,Dilsukhnagar,Hyderabad,Chinese By Sahadeva Reddy,Chinese,200,4.2,100,Rd Number 35,39
70894,Dilsukhnagar,Hyderabad,Chinese By Sahadeva Reddy,Fast Food,200,4.2,100,Rd Number 35,39
70942,Dilsukhnagar,Hyderabad,Sahadeva Reddy'S Chinese Kitchen,Chinese,250,4,500,Maruthi Nagar,38
70942,Dilsukhnagar,Hyderabad,Sahadeva Reddy'S Chinese Kitchen,Fast Food,250,4,500,Maruthi Nagar,38
71591,Banjara Hills,Hyderabad,Sandwich Eatery,Fast Food,250,4,100,Sr Nagar,75
71591,Banjara Hills,Hyderabad,Sandwich Eatery,Beverages,250,4,100,Sr Nagar,75
71596,Karkhana,Hyderabad,Tea Kettle,Beverages,300,4.5,50,Kharkana,68
71596,Karkhana,Hyderabad,Tea Kettle,Fast Food,300,4.5,50,Kharkana,68
71645,Mehdipatnam,Hyderabad,Hotel City Diamond,Biryani,300,4.3,500,Mehdipatnam X Roads,43
